codigo_provincia,codigo_departamento,codigo_circuito,codigo_mesa,codigo_partido,votos
1,11,113,4647,3007,35
1,11,113,4647,3008,5
1,11,113,4647,503,77
1,11,113,4647,3009,13
1,11,113,4647,505,11
1,11,113,4647,506,6
1,11,113,4648,9001,350
1,11,113,4648,9002,267
1,11,113,4648,9003,0
1,11,113,4648,9004,3
1,11,113,4648,9005,5
1,11,113,4648,9006,0
1,11,113,4648,8,2
1,11,113,4648,68,1
1,11,113,4648,187,4
1,11,113,4648,3001,2
1,11,113,4648,3002,1
1,11,113,4648,3003,1
1,11,113,4648,3004,0
1,11,113,4648,234,5
1,11,113,4648,324,0
1,11,113,4648,325,4
1,11,113,4648,501,37
1,11,113,4648,3005,10
1,11,113,4648,3006,27
1,11,113,4648,3007,53
1,11,113,4648,3008,0
1,11,113,4648,503,81
1,11,113,4648,3009,6
1,11,113,4648,505,12
1,11,113,4648,506,7
1,11,113,4649,9001,349
1,11,113,4649,9002,264
1,11,113,4649,9003,0
1,11,113,4649,9004,2
1,11,113,4649,9005,4
1,11,113,4649,9006,0
1,11,113,4649,8,1
1,11,113,4649,68,4
1,11,113,4649,187,11
1,11,113,4649,3001,1
1,11,113,4649,3002,2
1,11,113,4649,3003,0
1,11,113,4649,3004,0
1,11,113,4649,234,2
1,11,113,4649,324,0
1,11,113,4649,325,1
1,11,113,4649,501,45
1,11,113,4649,3005,21
1,11,113,4649,3006,37
1,11,113,4649,3007,34
1,11,113,4649,3008,1
1,11,113,4649,503,75
1,11,113,4649,3009,7
1,11,113,4649,505,14
1,11,113,4649,506,2
1,11,113,4650,9001,349
1,11,113,4650,9002,0
1,11,113,4650,9003,0
1,11,113,4650,9004,0
1,11,113,4650,9005,7
1,11,113,4650,9006,0
1,11,113,4650,8,1
1,11,113,4650,68,1
1,11,113,4650,187,4
1,11,113,4650,3001,1
1,11,113,4650,3002,0
1,11,113,4650,3003,0
1,11,113,4650,3004,0
1,11,113,4650,234,6
1,11,113,4650,324,1
1,11,113,4650,325,2
1,11,113,4650,501,66
1,11,113,4650,3005,28
1,11,113,4650,3006,14
1,11,113,4650,3007,43
1,11,113,4650,3008,4
1,11,113,4650,503,62
1,11,113,4650,3009,6
1,11,113,4650,505,15
1,11,113,4650,506,4
1,11,113,4651,9001,349
1,11,113,4651,9002,281
1,11,113,4651,9003,0
1,11,113,4651,9004,5
1,11,113,4651,9005,6
1,11,113,4651,9006,0
1,11,113,4651,8,1
1,11,113,4651,68,4
1,11,113,4651,187,8
1,11,113,4651,3001,0
1,11,113,4651,3002,0
1,11,113,4651,3003,1
1,11,113,4651,3004,0
1,11,113,4651,234,3
1,11,113,4651,324,0
1,11,113,4651,325,2
1,11,113,4651,501,62
1,11,113,4651,3005,14
1,11,113,4651,3006,26
1,11,113,4651,3007,42
1,11,113,4651,3008,5
1,11,113,4651,503,75
1,11,113,4651,3009,7
1,11,113,4651,505,12
1,11,113,4651,506,8
1,11,113,4652,9001,349
1,11,113,4652,9002,275
1,11,113,4652,9003,0
1,11,113,4652,9004,5
1,11,113,4652,9005,7
1,11,113,4652,9006,0
1,11,113,4652,8,0
1,11,113,4652,68,3
1,11,113,4652,187,8
1,11,113,4652,3001,2
1,11,113,4652,3002,0
1,11,113,4652,3003,0
1,11,113,4652,3004,1
1,11,113,4652,234,6
1,11,113,4652,324,0
1,11,113,4652,325,2
1,11,113,4652,501,62
1,11,113,4652,3005,14
1,11,113,4652,3006,25
1,11,113,4652,3007,37
1,11,113,4652,3008,3
1,11,113,4652,503,45
1,11,113,4652,3009,10
1,11,113,4652,505,14
1,11,113,4652,506,1
1,11,114,4653,9001,344
1,11,114,4653,9002,279
1,11,114,4653,9003,0
1,11,114,4653,9004,5
1,11,114,4653,9005,3
1,11,114,4653,9006,0
1,11,114,4653,8,1
1,11,114,4653,68,1
1,11,114,4653,187,6
1,11,114,4653,3001,0
1,11,114,4653,3002,0
1,11,114,4653,3003,0
1,11,114,4653,3004,2
1,11,114,4653,234,4
1,11,114,4653,324,1
1,11,114,4653,325,1
1,11,114,4653,501,61
1,11,114,4653,3005,14
1,11,114,4653,3006,32
1,11,114,4653,3007,46
1,11,114,4653,3008,2
1,11,114,4653,503,76
1,11,114,4653,3009,6
1,11,114,4653,505,11
1,11,114,4653,506,7
1,11,114,4654,9001,346
1,11,114,4654,9002,274
1,11,114,4654,9003,0
1,11,114,4654,9004,2
1,11,114,4654,9005,4
1,11,114,4654,9006,0
1,11,114,4654,8,1
1,11,114,4654,68,6
1,11,114,4654,187,4
1,11,114,4654,3001,1
1,11,114,4654,3002,0
1,11,114,4654,3003,0
1,11,114,4654,3004,1
1,11,114,4654,234,1
1,11,114,4654,324,1
1,11,114,4654,325,0
1,11,114,4654,501,64
1,11,114,4654,3005,14
1,11,114,4654,3006,21
1,11,114,4654,3007,51
1,11,114,4654,3008,7
1,11,114,4654,503,74
1,11,114,4654,3009,8
1,11,114,4654,505,10
1,11,114,4654,506,4
1,11,114,4655,9001,345
1,11,114,4655,9002,0
1,11,114,4655,9003,0
1,11,114,4655,9004,3
1,11,114,4655,9005,7
1,11,114,4655,9006,0
1,11,114,4655,8,1
1,11,114,4655,68,5
1,11,114,4655,187,9
1,11,114,4655,3001,2
1,11,114,4655,3002,0
1,11,114,4655,3003,0
1,11,114,4655,3004,1
1,11,114,4655,234,0
1,11,114,4655,324,1
1,11,114,4655,325,3
1,11,114,4655,501,59
1,11,114,4655,3005,9
1,11,114,4655,3006,30
1,11,114,4655,3007,46
1,11,114,4655,3008,2
1,11,114,4655,503,81
1,11,114,4655,3009,9
1,11,114,4655,505,7
1,11,114,4655,506,9
1,11,114,4656,9001,343
1,11,114,4656,9002,270
1,11,114,4656,9003,0
1,11,114,4656,9004,7
1,11,114,4656,9005,3
1,11,114,4656,9006,0
1,11,114,4656,8,0
1,11,114,4656,68,1
1,11,114,4656,187,4
1,11,114,4656,3001,0
1,11,114,4656,3002,0
1,11,114,4656,3003,0
1,11,114,4656,3004,0
1,11,114,4656,234,3
1,11,114,4656,324,3
1,11,114,4656,325,3
1,11,114,4656,501,55
1,11,114,4656,3005,23
1,11,114,4656,3006,30
1,11,114,4656,3007,30
1,11,114,4656,3008,2
1,11,114,4656,503,79
1,11,114,4656,3009,10
1,11,114,4656,505,9
1,11,114,4656,506,8
1,11,114,4657,9001,343
1,11,114,4657,9002,255
1,11,114,4657,9003,0
1,11,114,4657,9004,6
1,11,114,4657,9005,1
1,11,114,4657,9006,0
1,11,114,4657,8,1
1,11,114,4657,68,5
1,11,114,4657,187,5
1,11,114,4657,3001,1
1,11,114,4657,3002,1
1,11,114,4657,3003,0
1,11,114,4657,3004,0
1,11,114,4657,234,2
1,11,114,4657,324,0
1,11,114,4657,325,0
1,11,114,4657,501,50
1,11,114,4657,3005,11
1,11,114,4657,3006,26
1,11,114,4657,3007,36
1,11,114,4657,3008,3
1,11,114,4657,503,82
1,11,114,4657,3009,5
1,11,114,4657,505,10
1,11,114,4657,506,10
1,11,114,4658,9001,344
1,11,114,4658,9002,270
1,11,114,4658,9003,0
1,11,114,4658,9004,2
1,11,114,4658,9005,5
1,11,114,4658,9006,0
1,11,114,4658,8,1
1,11,114,4658,68,7
1,11,114,4658,187,8
1,11,114,4658,3001,2
1,11,114,4658,3002,0
1,11,114,4658,3003,0
1,11,114,4658,3004,0
1,11,114,4658,234,2
1,11,114,4658,324,0
1,11,114,4658,325,0
1,11,114,4658,501,54
1,11,114,4658,3005,23
1,11,114,4658,3006,25
1,11,114,4658,3007,33
1,11,114,4658,3008,3
1,11,114,4658,503,79
1,11,114,4658,3009,3
1,11,114,4658,505,12
1,11,114,4658,506,8
1,11,114,4659,9001,343
1,11,114,4659,9002,262
1,11,114,4659,9003,12
1,11,114,4659,9004,5
1,11,114,4659,9005,0
1,11,114,4659,9006,0
1,11,114,4659,8,1
1,11,114,4659,68,5
1,11,114,4659,187,5
1,11,114,4659,3001,3
1,11,114,4659,3002,0
1,11,114,4659,3003,0
1,11,114,4659,3004,0
1,11,114,4659,234,1
1,11,114,4659,324,2
1,11,114,4659,325,0
1,11,114,4659,501,40
1,11,114,4659,3005,11
1,11,114,4659,3006,27
1,11,114,4659,3007,53
1,11,114,4659,3008,4
1,11,114,4659,503,62
1,11,114,4659,3009,3
1,11,114,4659,505,11
1,11,114,4659,506,17
1,11,114,4660,9001,343
1,11,114,4660,9002,284
1,11,114,4660,9003,2
1,11,114,4660,9004,7
1,11,114,4660,9005,1
1,11,114,4660,9006,0
1,11,114,4660,8,1
1,11,114,4660,68,1
1,11,114,4660,187,5
1,11,114,4660,3001,2
1,11,114,4660,3002,1
1,11,114,4660,3003,0
1,11,114,4660,3004,0
1,11,114,4660,234,2
1,11,114,4660,324,0
1,11,114,4660,325,2
1,11,114,4660,501,71
1,11,114,4660,3005,24
1,11,114,4660,3006,29
1,11,114,4660,3007,32
1,11,114,4660,3008,0
1,11,114,4660,503,89
1,11,114,4660,3009,2
1,11,114,4660,505,6
1,11,114,4660,506,7
1,11,114,4661,9001,343
1,11,114,4661,9002,267
1,11,114,4661,9003,0
1,11,114,4661,9004,5
1,11,114,4661,9005,6
1,11,114,4661,9006,0
1,11,114,4661,8,0
1,11,114,4661,68,5
1,11,114,4661,187,7
1,11,114,4661,3001,0
1,11,114,4661,3002,0
1,11,114,4661,3003,0
1,11,114,4661,3004,0
1,11,114,4661,234,1
1,11,114,4661,324,0
1,11,114,4661,325,1
1,11,114,4661,501,51
1,11,114,4661,3005,20
1,11,114,4661,3006,33
1,11,114,4661,3007,33
1,11,114,4661,3008,2
1,11,114,4661,503,82
1,11,114,4661,3009,6
1,11,114,4661,505,12
1,11,114,4661,506,3
1,11,114,4662,9001,344
1,11,114,4662,9002,260
1,11,114,4662,9003,0
1,11,114,4662,9004,1
1,11,114,4662,9005,5
1,11,114,4662,9006,0
1,11,114,4662,8,1
1,11,114,4662,68,6
1,11,114,4662,187,6
1,11,114,4662,3001,1
1,11,114,4662,3002,1
1,11,114,4662,3003,0
1,11,114,4662,3004,1
1,11,114,4662,234,1
1,11,114,4662,324,0
1,11,114,4662,325,0
1,11,114,4662,501,72
1,11,114,4662,3005,14
1,11,114,4662,3006,23
1,11,114,4662,3007,38
1,11,114,4662,3008,1
1,11,114,4662,503,76
1,11,114,4662,3009,6
1,11,114,4662,505,4
1,11,114,4662,506,3
1,11,114,4663,9001,345
1,11,114,4663,9002,269
1,11,114,4663,9003,0
1,11,114,4663,9004,7
1,11,114,4663,9005,6
1,11,114,4663,9006,0
1,11,114,4663,8,0
1,11,114,4663,68,3
1,11,114,4663,187,7
1,11,114,4663,3001,4
1,11,114,4663,3002,1
1,11,114,4663,3003,0
1,11,114,4663,3004,1
1,11,114,4663,234,1
1,11,114,4663,324,0
1,11,114,4663,325,3
1,11,114,4663,501,51
1,11,114,4663,3005,11
1,11,114,4663,3006,38
1,11,114,4663,3007,43
1,11,114,4663,3008,6
1,11,114,4663,503,63
1,11,114,4663,3009,6
1,11,114,4663,505,11
1,11,114,4663,506,7
1,11,114,4664,9001,343
1,11,114,4664,9002,273
1,11,114,4664,9003,0
1,11,114,4664,9004,10
1,11,114,4664,9005,3
1,11,114,4664,9006,0
1,11,114,4664,8,2
1,11,114,4664,68,4
1,11,114,4664,187,4
1,11,114,4664,3001,1
1,11,114,4664,3002,0
1,11,114,4664,3003,0
1,11,114,4664,3004,0
1,11,114,4664,234,3
1,11,114,4664,324,0
1,11,114,4664,325,2
1,11,114,4664,501,49
1,11,114,4664,3005,20
1,11,114,4664,3006,17
1,11,114,4664,3007,48
1,11,114,4664,3008,2
1,11,114,4664,503,83
1,11,114,4664,3009,4
1,11,114,4664,505,12
1,11,114,4664,506,9
1,11,114,4665,9001,343
1,11,114,4665,9002,0
1,11,114,4665,9003,0
1,11,114,4665,9004,6
1,11,114,4665,9005,0
1,11,114,4665,9006,0
1,11,114,4665,8,0
1,11,114,4665,68,3
1,11,114,4665,187,9
1,11,114,4665,3001,3
1,11,114,4665,3002,0
1,11,114,4665,3003,0
1,11,114,4665,3004,2
1,11,114,4665,234,3
1,11,114,4665,324,1
1,11,114,4665,325,2
1,11,114,4665,501,59
1,11,114,4665,3005,20
1,11,114,4665,3006,28
1,11,114,4665,3007,40
1,11,114,4665,3008,2
1,11,114,4665,503,69
1,11,114,4665,3009,3
1,11,114,4665,505,15
1,11,114,4665,506,8
1,11,114,4666,9001,344
1,11,114,4666,9002,266
1,11,114,4666,9003,0
1,11,114,4666,9004,6
1,11,114,4666,9005,6
1,11,114,4666,9006,0
1,11,114,4666,8,0
1,11,114,4666,68,2
1,11,114,4666,187,12
1,11,114,4666,3001,0
1,11,114,4666,3002,0
1,11,114,4666,3003,0
1,11,114,4666,3004,1
1,11,114,4666,234,3
1,11,114,4666,324,2
1,11,114,4666,325,1
1,11,114,4666,501,51
1,11,114,4666,3005,17
1,11,114,4666,3006,34
1,11,114,4666,3007,34
1,11,114,4666,3008,4
1,11,114,4666,503,76
1,11,114,4666,3009,6
1,11,114,4666,505,7
1,11,114,4666,506,4
1,11,114,4667,9001,343
1,11,114,4667,9002,263
1,11,114,4667,9003,0
1,11,114,4667,9004,6
1,11,114,4667,9005,6
1,11,114,4667,9006,0
1,11,114,4667,8,1
1,11,114,4667,68,2
1,11,114,4667,187,9
1,11,114,4667,3001,2
1,11,114,4667,3002,0
1,11,114,4667,3003,0
1,11,114,4667,3004,1
1,11,114,4667,234,2
1,11,114,4667,324,1
1,11,114,4667,325,6
1,11,114,4667,501,48
1,11,114,4667,3005,15
1,11,114,4667,3006,21
1,11,114,4667,3007,34
1,11,114,4667,3008,3
1,11,114,4667,503,81
1,11,114,4667,3009,5
1,11,114,4667,505,14
1,11,114,4667,506,6
1,11,114,4668,9001,343
1,11,114,4668,9002,286
1,11,114,4668,9003,3
1,11,114,4668,9004,4
1,11,114,4668,9005,0
1,11,114,4668,9006,0
1,11,114,4668,8,1
1,11,114,4668,68,6
1,11,114,4668,187,5
1,11,114,4668,3001,1
1,11,114,4668,3002,0
1,11,114,4668,3003,0
1,11,114,4668,3004,0
1,11,114,4668,234,2
1,11,114,4668,324,0
1,11,114,4668,325,3
1,11,114,4668,501,55
1,11,114,4668,3005,16
1,11,114,4668,3006,34
1,11,114,4668,3007,28
1,11,114,4668,3008,2
1,11,114,4668,503,101
1,11,114,4668,3009,4
1,11,114,4668,505,13
1,11,114,4668,506,8
1,11,114,4669,9001,343
1,11,114,4669,9002,270
1,11,114,4669,9003,0
1,11,114,4669,9004,4
1,11,114,4669,9005,4
1,11,114,4669,9006,0
1,11,114,4669,8,0
1,11,114,4669,68,1
1,11,114,4669,187,6
1,11,114,4669,3001,2
1,11,114,4669,3002,0
1,11,114,4669,3003,0
1,11,114,4669,3004,0
1,11,114,4669,234,4
1,11,114,4669,324,1
1,11,114,4669,325,1
1,11,114,4669,501,63
1,11,114,4669,3005,17
1,11,114,4669,3006,27
1,11,114,4669,3007,40
1,11,114,4669,3008,1
1,11,114,4669,503,71
1,11,114,4669,3009,3
1,11,114,4669,505,17
1,11,114,4669,506,8
1,11,114,4670,9001,344
1,11,114,4670,9002,264
1,11,114,4670,9003,0
1,11,114,4670,9004,4
1,11,114,4670,9005,2
1,11,114,4670,9006,0
1,11,114,4670,8,2
1,11,114,4670,68,3
1,11,114,4670,187,3
1,11,114,4670,3001,0
1,11,114,4670,3002,0
1,11,114,4670,3003,0
1,11,114,4670,3004,1
1,11,114,4670,234,1
1,11,114,4670,324,0
1,11,114,4670,325,3
1,11,114,4670,501,61
1,11,114,4670,3005,23
1,11,114,4670,3006,24
1,11,114,4670,3007,42
1,11,114,4670,3008,0
1,11,114,4670,503,68
1,11,114,4670,3009,8
1,11,114,4670,505,8
1,11,114,4670,506,11
1,11,114,4671,9001,343
1,11,114,4671,9002,270
1,11,114,4671,9003,0
1,11,114,4671,9004,2
1,11,114,4671,9005,0
1,11,114,4671,9006,0
1,11,114,4671,8,0
1,11,114,4671,68,3
1,11,114,4671,187,13
1,11,114,4671,3001,2
1,11,114,4671,3002,0
1,11,114,4671,3003,0
1,11,114,4671,3004,0
1,11,114,4671,234,3
1,11,114,4671,324,0
1,11,114,4671,325,2
1,11,114,4671,501,61
1,11,114,4671,3005,14
1,11,114,4671,3006,39
1,11,114,4671,3007,40
1,11,114,4671,3008,5
1,11,114,4671,503,61
1,11,114,4671,3009,4
1,11,114,4671,505,8
1,11,114,4671,506,13
1,11,114,4672,9001,344
1,11,114,4672,9002,249
1,11,114,4672,9003,0
1,11,114,4672,9004,3
1,11,114,4672,9005,7
1,11,114,4672,9006,0
1,11,114,4672,8,2
1,11,114,4672,68,2
1,11,114,4672,187,11
1,11,114,4672,3001,2
1,11,114,4672,3002,0
1,11,114,4672,3003,0
1,11,114,4672,3004,0
1,11,114,4672,234,1
1,11,114,4672,324,0
1,11,114,4672,325,3
1,11,114,4672,501,68
1,11,114,4672,3005,13
1,11,114,4672,3006,21
1,11,114,4672,3007,37
1,11,114,4672,3008,3
1,11,114,4672,503,55
1,11,114,4672,3009,5
1,11,114,4672,505,10
1,11,114,4672,506,6
1,11,114,4673,9001,343
1,11,114,4673,9002,269
1,11,114,4673,9003,0
1,11,114,4673,9004,2
1,11,114,4673,9005,6
1,11,114,4673,9006,0
1,11,114,4673,8,1
1,11,114,4673,68,1
1,11,114,4673,187,10
1,11,114,4673,3001,0
1,11,114,4673,3002,0
1,11,114,4673,3003,0
1,11,114,4673,3004,1
1,11,114,4673,234,1
1,11,114,4673,324,0
1,11,114,4673,325,1
1,11,114,4673,501,53
1,11,114,4673,3005,14
1,11,114,4673,3006,33
1,11,114,4673,3007,46
1,11,114,4673,3008,3
1,11,114,4673,503,73
1,11,114,4673,3009,5
1,11,114,4673,505,12
1,11,114,4673,506,7
1,11,114,4674,9001,343
1,11,114,4674,9002,0
1,11,114,4674,9003,0
1,11,114,4674,9004,3
1,11,114,4674,9005,9
1,11,114,4674,9006,0
1,11,114,4674,8,1
1,11,114,4674,68,4
1,11,114,4674,187,7
1,11,114,4674,3001,1
1,11,114,4674,3002,0
1,11,114,4674,3003,0
1,11,114,4674,3004,0
1,11,114,4674,234,2
1,11,114,4674,324,2
1,11,114,4674,325,0
1,11,114,4674,501,60
1,11,114,4674,3005,13
1,11,114,4674,3006,30
1,11,114,4674,3007,29
1,11,114,4674,3008,2
1,11,114,4674,503,79
1,11,114,4674,3009,9
1,11,114,4674,505,13
1,11,114,4674,506,4
1,11,114,4675,9001,345
1,11,114,4675,9002,264
1,11,114,4675,9003,0
1,11,114,4675,9004,4
1,11,114,4675,9005,4
1,11,114,4675,9006,0
1,11,114,4675,8,0
1,11,114,4675,68,3
1,11,114,4675,187,3
1,11,114,4675,3001,1
1,11,114,4675,3002,0
1,11,114,4675,3003,0
1,11,114,4675,3004,0
1,11,114,4675,234,3
1,11,114,4675,324,1
1,11,114,4675,325,1
1,11,114,4675,501,57
1,11,114,4675,3005,16
1,11,114,4675,3006,28
1,11,114,4675,3007,46
1,11,114,4675,3008,1
1,11,114,4675,503,63
1,11,114,4675,3009,16
1,11,114,4675,505,7
1,11,114,4675,506,10
1,11,114,4676,9001,343
1,11,114,4676,9002,246
1,11,114,4676,9003,0
1,11,114,4676,9004,10
1,11,114,4676,9005,4
1,11,114,4676,9006,0
1,11,114,4676,8,0
1,11,114,4676,68,5
1,11,114,4676,187,9
1,11,114,4676,3001,0
1,11,114,4676,3002,0
1,11,114,4676,3003,0
1,11,114,4676,3004,0
1,11,114,4676,234,3
1,11,114,4676,324,0
1,11,114,4676,325,2
1,11,114,4676,501,47
1,11,114,4676,3005,20
1,11,114,4676,3006,34
1,11,114,4676,3007,38
1,11,114,4676,3008,1
1,11,114,4676,503,55
1,11,114,4676,3009,5
1,11,114,4676,505,8
1,11,114,4676,506,5
1,11,114,4677,9001,343
1,11,114,4677,9002,264
1,11,114,4677,9003,0
1,11,114,4677,9004,3
1,11,114,4677,9005,4
1,11,114,4677,9006,0
1,11,114,4677,8,0
1,11,114,4677,68,2
1,11,114,4677,187,8
1,11,114,4677,3001,2
1,11,114,4677,3002,0
1,11,114,4677,3003,0
1,11,114,4677,3004,0
1,11,114,4677,234,2
1,11,114,4677,324,0
1,11,114,4677,325,3
1,11,114,4677,501,52
1,11,114,4677,3005,19
1,11,114,4677,3006,22
1,11,114,4677,3007,39
1,11,114,4677,3008,1
1,11,114,4677,503,83
1,11,114,4677,3009,9
1,11,114,4677,505,10
1,11,114,4677,506,5
1,11,114,4678,9001,343
1,11,114,4678,9002,273
1,11,114,4678,9003,0
1,11,114,4678,9004,5
1,11,114,4678,9005,1
1,11,114,4678,9006,0
1,11,114,4678,8,0
1,11,114,4678,68,2
1,11,114,4678,187,5
1,11,114,4678,3001,1
1,11,114,4678,3002,0
1,11,114,4678,3003,0
1,11,114,4678,3004,0
1,11,114,4678,234,2
1,11,114,4678,324,0
1,11,114,4678,325,0
1,11,114,4678,501,50
1,11,114,4678,3005,19
1,11,114,4678,3006,28
1,11,114,4678,3007,38
1,11,114,4678,3008,1
1,11,114,4678,503,94
1,11,114,4678,3009,3
1,11,114,4678,505,17
1,11,114,4678,506,7
1,11,114,4679,9001,343
1,11,114,4679,9002,0
1,11,114,4679,9003,0
1,11,114,4679,9004,2
1,11,114,4679,9005,2
1,11,114,4679,9006,0
1,11,114,4679,8,2
1,11,114,4679,68,3
1,11,114,4679,187,7
1,11,114,4679,3001,2
1,11,114,4679,3002,0
1,11,114,4679,3003,0
1,11,114,4679,3004,0
1,11,114,4679,234,2
1,11,114,4679,324,2
1,11,114,4679,325,0
1,11,114,4679,501,61
1,11,114,4679,3005,19
1,11,114,4679,3006,30
1,11,114,4679,3007,40
1,11,114,4679,3008,3
1,11,114,4679,503,84
1,11,114,4679,3009,8
1,11,114,4679,505,8
1,11,114,4679,506,6
1,11,114,4680,9001,343
1,11,114,4680,9002,277
1,11,114,4680,9003,0
1,11,114,4680,9004,5
1,11,114,4680,9005,4
1,11,114,4680,9006,0
1,11,114,4680,8,1
1,11,114,4680,68,3
1,11,114,4680,187,5
1,11,114,4680,3001,0
1,11,114,4680,3002,0
1,11,114,4680,3003,0
1,11,114,4680,3004,1
1,11,114,4680,234,2
1,11,114,4680,324,0
1,11,114,4680,325,1
1,11,114,4680,501,62
1,11,114,4680,3005,12
1,11,114,4680,3006,34
1,11,114,4680,3007,44
1,11,114,4680,3008,5
1,11,114,4680,503,74
1,11,114,4680,3009,5
1,11,114,4680,505,9
1,11,114,4680,506,10
1,11,114,4681,9001,343
1,11,114,4681,9002,271
1,11,114,4681,9003,0
1,11,114,4681,9004,7
1,11,114,4681,9005,3
1,11,114,4681,9006,0
1,11,114,4681,8,2
1,11,114,4681,68,4
1,11,114,4681,187,10
1,11,114,4681,3001,1
1,11,114,4681,3002,0
1,11,114,4681,3003,0
1,11,114,4681,3004,1
1,11,114,4681,234,6
1,11,114,4681,324,2
1,11,114,4681,325,0
1,11,114,4681,501,48
1,11,114,4681,3005,18
1,11,114,4681,3006,29
1,11,114,4681,3007,35
1,11,114,4681,3008,5
1,11,114,4681,503,79
1,11,114,4681,3009,4
1,11,114,4681,505,5
1,11,114,4681,506,12
1,11,114,4682,9001,343
1,11,114,4682,9002,275
1,11,114,4682,9003,0
1,11,114,4682,9004,2
1,11,114,4682,9005,2
1,11,114,4682,9006,0
1,11,114,4682,8,1
1,11,114,4682,68,6
1,11,114,4682,187,10
1,11,114,4682,3001,0
1,11,114,4682,3002,0
1,11,114,4682,3003,0
1,11,114,4682,3004,0
1,11,114,4682,234,2
1,11,114,4682,324,1
1,11,114,4682,325,1
1,11,114,4682,501,66
1,11,114,4682,3005,19
1,11,114,4682,3006,35
1,11,114,4682,3007,48
1,11,114,4682,3008,2
1,11,114,4682,503,66
1,11,114,4682,3009,2
1,11,114,4682,505,10
1,11,114,4682,506,2
1,11,114,4683,9001,343
1,11,114,4683,9002,282
1,11,114,4683,9003,0
1,11,114,4683,9004,2
1,11,114,4683,9005,1
1,11,114,4683,9006,0
1,11,114,4683,8,1
1,11,114,4683,68,1
1,11,114,4683,187,8
1,11,114,4683,3001,1
1,11,114,4683,3002,0
1,11,114,4683,3003,1
1,11,114,4683,3004,2
1,11,114,4683,234,3
1,11,114,4683,324,0
1,11,114,4683,325,0
1,11,114,4683,501,45
1,11,114,4683,3005,21
1,11,114,4683,3006,41
1,11,114,4683,3007,55
1,11,114,4683,3008,1
1,11,114,4683,503,60
1,11,114,4683,3009,7
1,11,114,4683,505,15
1,11,114,4683,506,17
1,11,114,4684,9001,343
1,11,114,4684,9002,279
1,11,114,4684,9003,0
1,11,114,4684,9004,8
1,11,114,4684,9005,2
1,11,114,4684,9006,0
1,11,114,4684,8,1
1,11,114,4684,68,6
1,11,114,4684,187,13
1,11,114,4684,3001,2
1,11,114,4684,3002,0
1,11,114,4684,3003,0
1,11,114,4684,3004,0
1,11,114,4684,234,3
1,11,114,4684,324,1
1,11,114,4684,325,1
1,11,114,4684,501,65
1,11,114,4684,3005,12
1,11,114,4684,3006,27
1,11,114,4684,3007,40
1,11,114,4684,3008,3
1,11,114,4684,503,70
1,11,114,4684,3009,3
1,11,114,4684,505,14
1,11,114,4684,506,8
1,11,114,4685,9001,343
1,11,114,4685,9002,285
1,11,114,4685,9003,0
1,11,114,4685,9004,11
1,11,114,4685,9005,2
1,11,114,4685,9006,0
1,11,114,4685,8,0
1,11,114,4685,68,5
1,11,114,4685,187,7
1,11,114,4685,3001,2
1,11,114,4685,3002,0
1,11,114,4685,3003,0
1,11,114,4685,3004,1
1,11,114,4685,234,3
1,11,114,4685,324,1
1,11,114,4685,325,2
1,11,114,4685,501,65
1,11,114,4685,3005,18
1,11,114,4685,3006,20
1,11,114,4685,3007,38
1,11,114,4685,3008,2
1,11,114,4685,503,84
1,11,114,4685,3009,9
1,11,114,4685,505,8
1,11,114,4685,506,7
1,11,114,4686,9001,343
1,11,114,4686,9002,269
1,11,114,4686,9003,0
1,11,114,4686,9004,3
1,11,114,4686,9005,6
1,11,114,4686,9006,0
1,11,114,4686,8,0
1,11,114,4686,68,3
1,11,114,4686,187,5
1,11,114,4686,3001,1
1,11,114,4686,3002,0
1,11,114,4686,3003,0
1,11,114,4686,3004,0
1,11,114,4686,234,1
1,11,114,4686,324,1
1,11,114,4686,325,3
1,11,114,4686,501,39
1,11,114,4686,3005,15
1,11,114,4686,3006,20
1,11,114,4686,3007,42
1,11,114,4686,3008,2
1,11,114,4686,503,108
1,11,114,4686,3009,3
1,11,114,4686,505,11
1,11,114,4686,506,7
1,11,114,4687,9001,343
1,11,114,4687,9002,266
1,11,114,4687,9003,0
1,11,114,4687,9004,1
1,11,114,4687,9005,3
1,11,114,4687,9006,0
1,11,114,4687,8,0
1,11,114,4687,68,4
1,11,114,4687,187,15
1,11,114,4687,3001,1
1,11,114,4687,3002,0
1,11,114,4687,3003,0
1,11,114,4687,3004,2
1,11,114,4687,234,4
1,11,114,4687,324,1
1,11,114,4687,325,2
1,11,114,4687,501,51
1,11,114,4687,3005,15
1,11,114,4687,3006,29
1,11,114,4687,3007,28
1,11,114,4687,3008,7
1,11,114,4687,503,77
1,11,114,4687,3009,7
1,11,114,4687,505,9
1,11,114,4687,506,10
1,11,114,4688,9001,344
1,11,114,4688,9002,252
1,11,114,4688,9003,0
1,11,114,4688,9004,2
1,11,114,4688,9005,4
1,11,114,4688,9006,0
1,11,114,4688,8,1
1,11,114,4688,68,1
1,11,114,4688,187,3
1,11,114,4688,3001,2
1,11,114,4688,3002,0
1,11,114,4688,3003,0
1,11,114,4688,3004,1
1,11,114,4688,234,1
1,11,114,4688,324,2
1,11,114,4688,325,1
1,11,114,4688,501,60
1,11,114,4688,3005,7
1,11,114,4688,3006,35
1,11,114,4688,3007,40
