codigo_provincia,codigo_departamento,codigo_circuito,codigo_mesa,codigo_partido,votos
6,14,99,1741,179,0
6,14,99,1741,182,0
6,14,99,1741,3119,1
6,14,99,1741,3122,4
6,14,99,1741,3120,1
6,14,99,1741,3118,67
6,14,99,1741,518,2
6,14,99,1741,3123,91
6,14,99,1741,3124,12
6,14,99,1742,9001,320
6,14,99,1742,9002,182
6,14,99,1742,9003,0
6,14,99,1742,9004,8
6,14,99,1742,9005,0
6,14,99,1742,9006,0
6,14,99,1742,60,1
6,14,99,1742,14,3
6,14,99,1742,179,0
6,14,99,1742,182,0
6,14,99,1742,3119,1
6,14,99,1742,3122,3
6,14,99,1742,3120,3
6,14,99,1742,3118,89
6,14,99,1742,518,1
6,14,99,1742,3123,52
6,14,99,1742,3124,21
6,14,100,1743,9001,346
6,14,100,1743,9002,226
6,14,100,1743,9003,0
6,14,100,1743,9004,7
6,14,100,1743,9005,0
6,14,100,1743,9006,0
6,14,100,1743,60,0
6,14,100,1743,14,0
6,14,100,1743,179,0
6,14,100,1743,182,0
6,14,100,1743,3119,0
6,14,100,1743,3122,0
6,14,100,1743,3120,1
6,14,100,1743,3118,96
6,14,100,1743,518,0
6,14,100,1743,3123,80
6,14,100,1743,3124,8
6,14,100,1744,9001,346
6,14,100,1744,9002,178
6,14,100,1744,9003,0
6,14,100,1744,9004,12
6,14,100,1744,9005,2
6,14,100,1744,9006,0
6,14,100,1744,60,3
6,14,100,1744,14,1
6,14,100,1744,179,1
6,14,100,1744,182,0
6,14,100,1744,3119,0
6,14,100,1744,3122,3
6,14,100,1744,3120,2
6,14,100,1744,3118,88
6,14,100,1744,518,0
6,14,100,1744,3123,57
6,14,100,1744,3124,9
6,14,100,1745,9001,346
6,14,100,1745,9002,208
6,14,100,1745,9003,0
6,14,100,1745,9004,8
6,14,100,1745,9005,1
6,14,100,1745,9006,0
6,14,100,1745,60,2
6,14,100,1745,14,1
6,14,100,1745,179,0
6,14,100,1745,182,0
6,14,100,1745,3119,0
6,14,100,1745,3122,3
6,14,100,1745,3120,3
6,14,100,1745,3118,104
6,14,100,1745,518,0
6,14,100,1745,3123,60
6,14,100,1745,3124,17
6,14,100,1746,9001,345
6,14,100,1746,9002,194
6,14,100,1746,9003,0
6,14,100,1746,9004,7
6,14,100,1746,9005,0
6,14,100,1746,9006,0
6,14,100,1746,60,0
6,14,100,1746,14,0
6,14,100,1746,179,0
6,14,100,1746,182,0
6,14,100,1746,3119,0
6,14,100,1746,3122,0
6,14,100,1746,3120,10
6,14,100,1746,3118,96
6,14,100,1746,518,0
6,14,100,1746,3123,66
6,14,100,1746,3124,12
6,14,100,1747,9001,346
6,14,100,1747,9002,197
6,14,100,1747,9003,0
6,14,100,1747,9004,3
6,14,100,1747,9005,0
6,14,100,1747,9006,0
6,14,100,1747,60,0
6,14,100,1747,14,0
6,14,100,1747,179,0
6,14,100,1747,182,0
6,14,100,1747,3119,1
6,14,100,1747,3122,1
6,14,100,1747,3120,5
6,14,100,1747,3118,75
6,14,100,1747,518,1
6,14,100,1747,3123,72
6,14,100,1747,3124,17
6,14,100,1748,9001,346
6,14,100,1748,9002,0
6,14,100,1748,9003,0
6,14,100,1748,9004,19
6,14,100,1748,9005,0
6,14,100,1748,9006,0
6,14,100,1748,60,4
6,14,100,1748,14,0
6,14,100,1748,179,0
6,14,100,1748,182,0
6,14,100,1748,3119,2
6,14,100,1748,3122,0
6,14,100,1748,3120,0
6,14,100,1748,3118,77
6,14,100,1748,518,0
6,14,100,1748,3123,70
6,14,100,1748,3124,31
6,14,100,1749,9001,346
6,14,100,1749,9002,203
6,14,100,1749,9003,0
6,14,100,1749,9004,10
6,14,100,1749,9005,0
6,14,100,1749,9006,0
6,14,100,1749,60,1
6,14,100,1749,14,0
6,14,100,1749,179,0
6,14,100,1749,182,0
6,14,100,1749,3119,2
6,14,100,1749,3122,2
6,14,100,1749,3120,1
6,14,100,1749,3118,97
6,14,100,1749,518,0
6,14,100,1749,3123,57
6,14,100,1749,3124,15
6,14,100,1750,9001,346
6,14,100,1750,9002,0
6,14,100,1750,9003,0
6,14,100,1750,9004,3
6,14,100,1750,9005,0
6,14,100,1750,9006,0
6,14,100,1750,60,1
6,14,100,1750,14,0
6,14,100,1750,179,0
6,14,100,1750,182,0
6,14,100,1750,3119,0
6,14,100,1750,3122,1
6,14,100,1750,3120,5
6,14,100,1750,3118,95
6,14,100,1750,518,1
6,14,100,1750,3123,68
6,14,100,1750,3124,8
6,14,101,1751,9001,338
6,14,101,1751,9002,201
6,14,101,1751,9003,0
6,14,101,1751,9004,8
6,14,101,1751,9005,0
6,14,101,1751,9006,0
6,14,101,1751,60,2
6,14,101,1751,14,0
6,14,101,1751,179,0
6,14,101,1751,182,0
6,14,101,1751,3119,2
6,14,101,1751,3122,2
6,14,101,1751,3120,3
6,14,101,1751,3118,115
6,14,101,1751,518,0
6,14,101,1751,3123,44
6,14,101,1751,3124,15
6,14,101,1753,9001,336
6,14,101,1753,9002,183
6,14,101,1753,9003,0
6,14,101,1753,9004,0
6,14,101,1753,9005,0
6,14,101,1753,9006,0
6,14,101,1753,60,11
6,14,101,1753,14,0
6,14,101,1753,179,0
6,14,101,1753,182,1
6,14,101,1753,3119,0
6,14,101,1753,3122,0
6,14,101,1753,3120,2
6,14,101,1753,3118,89
6,14,101,1753,518,1
6,14,101,1753,3123,58
6,14,101,1753,3124,15
6,14,101,1755,9001,337
6,14,101,1755,9002,177
6,14,101,1755,9003,0
6,14,101,1755,9004,4
6,14,101,1755,9005,0
6,14,101,1755,9006,0
6,14,101,1755,60,2
6,14,101,1755,14,1
6,14,101,1755,179,1
6,14,101,1755,182,0
6,14,101,1755,3119,0
6,14,101,1755,3122,2
6,14,101,1755,3120,0
6,14,101,1755,3118,96
6,14,101,1755,518,0
6,14,101,1755,3123,51
6,14,101,1755,3124,18
6,14,101,1756,9001,337
6,14,101,1756,9002,216
6,14,101,1756,9003,0
6,14,101,1756,9004,19
6,14,101,1756,9005,0
6,14,101,1756,9006,0
6,14,101,1756,60,2
6,14,101,1756,14,1
6,14,101,1756,179,1
6,14,101,1756,182,0
6,14,101,1756,3119,0
6,14,101,1756,3122,1
6,14,101,1756,3120,2
6,14,101,1756,3118,108
6,14,101,1756,518,0
6,14,101,1756,3123,68
6,14,101,1756,3124,14
6,14,101,1757,9001,337
6,14,101,1757,9002,192
6,14,101,1757,9003,0
6,14,101,1757,9004,2
6,14,101,1757,9005,0
6,14,101,1757,9006,0
6,14,101,1757,60,1
6,14,101,1757,14,0
6,14,101,1757,179,0
6,14,101,1757,182,0
6,14,101,1757,3119,0
6,14,101,1757,3122,0
6,14,101,1757,3120,0
6,14,101,1757,3118,111
6,14,101,1757,518,0
6,14,101,1757,3123,1
6,14,101,1757,3124,54
6,14,101,1758,9001,337
6,14,101,1758,9002,201
6,14,101,1758,9003,0
6,14,101,1758,9004,13
6,14,101,1758,9005,0
6,14,101,1758,9006,0
6,14,101,1758,60,3
6,14,101,1758,14,0
6,14,101,1758,179,0
6,14,101,1758,182,1
6,14,101,1758,3119,3
6,14,101,1758,3122,101
6,14,101,1758,3120,0
6,14,101,1758,3118,0
6,14,101,1758,518,1
6,14,101,1758,3123,56
6,14,101,1758,3124,23
6,15,102,1759,9001,266
6,15,102,1759,9002,97
6,15,102,1759,9003,0
6,15,102,1759,9004,1
6,15,102,1759,9005,3
6,15,102,1759,9006,0
6,15,102,1759,60,0
6,15,102,1759,14,0
6,15,102,1759,179,0
6,15,102,1759,182,0
6,15,102,1759,3119,0
6,15,102,1759,3122,3
6,15,102,1759,3120,1
6,15,102,1759,3118,30
6,15,102,1759,518,0
6,15,102,1759,3123,46
6,15,102,1759,3124,8
6,15,103,1760,9001,347
6,15,103,1760,9002,209
6,15,103,1760,9003,0
6,15,103,1760,9004,4
6,15,103,1760,9005,1
6,15,103,1760,9006,0
6,15,103,1760,60,3
6,15,103,1760,14,0
6,15,103,1760,179,0
6,15,103,1760,182,1
6,15,103,1760,3119,5
6,15,103,1760,3122,0
6,15,103,1760,3120,1
6,15,103,1760,3118,126
6,15,103,1760,518,0
6,15,103,1760,3123,50
6,15,103,1760,3124,7
6,15,103,1761,9001,347
6,15,103,1761,9002,206
6,15,103,1761,9003,0
6,15,103,1761,9004,19
6,15,103,1761,9005,0
6,15,103,1761,9006,0
6,15,103,1761,60,1
6,15,103,1761,14,0
6,15,103,1761,179,0
6,15,103,1761,182,1
6,15,103,1761,3119,5
6,15,103,1761,3122,1
6,15,103,1761,3120,1
6,15,103,1761,3118,116
6,15,103,1761,518,0
6,15,103,1761,3123,50
6,15,103,1761,3124,12
6,15,103,1762,9001,347
6,15,103,1762,9002,204
6,15,103,1762,9003,0
6,15,103,1762,9004,19
6,15,103,1762,9005,0
6,15,103,1762,9006,0
6,15,103,1762,60,1
6,15,103,1762,14,0
6,15,103,1762,179,0
6,15,103,1762,182,1
6,15,103,1762,3119,1
6,15,103,1762,3122,2
6,15,103,1762,3120,2
6,15,103,1762,3118,77
6,15,103,1762,518,3
6,15,103,1762,3123,74
6,15,103,1762,3124,24
6,15,103,1763,9001,347
6,15,103,1763,9002,212
6,15,103,1763,9003,0
6,15,103,1763,9004,3
6,15,103,1763,9005,0
6,15,103,1763,9006,0
6,15,103,1763,60,3
6,15,103,1763,14,0
6,15,103,1763,179,0
6,15,103,1763,182,0
6,15,103,1763,3119,5
6,15,103,1763,3122,3
6,15,103,1763,3120,2
6,15,103,1763,3118,95
6,15,103,1763,518,0
6,15,103,1763,3123,76
6,15,103,1763,3124,11
6,15,103,1764,9001,347
6,15,103,1764,9002,202
6,15,103,1764,9003,0
6,15,103,1764,9004,3
6,15,103,1764,9005,1
6,15,103,1764,9006,2
6,15,103,1764,60,4
6,15,103,1764,14,1
6,15,103,1764,179,0
6,15,103,1764,182,0
6,15,103,1764,3119,0
6,15,103,1764,3122,0
6,15,103,1764,3120,1
6,15,103,1764,3118,95
6,15,103,1764,518,1
6,15,103,1764,3123,62
6,15,103,1764,3124,8
6,15,104,1766,9001,347
6,15,104,1766,9002,252
6,15,104,1766,9003,0
6,15,104,1766,9004,21
6,15,104,1766,9005,0
6,15,104,1766,9006,0
6,15,104,1766,60,4
6,15,104,1766,14,2
6,15,104,1766,179,0
6,15,104,1766,182,3
6,15,104,1766,3119,4
6,15,104,1766,3122,6
6,15,104,1766,3120,5
6,15,104,1766,3118,103
6,15,104,1766,518,2
6,15,104,1766,3123,71
6,15,104,1766,3124,23
6,15,104,1767,9001,346
6,15,104,1767,9002,0
6,15,104,1767,9003,2
6,15,104,1767,9004,1
6,15,104,1767,9005,1
6,15,104,1767,9006,0
6,15,104,1767,60,2
6,15,104,1767,14,0
6,15,104,1767,179,1
6,15,104,1767,182,1
6,15,104,1767,3119,0
6,15,104,1767,3122,3
6,15,104,1767,3120,0
6,15,104,1767,3118,174
6,15,104,1767,518,2
6,15,104,1767,3123,58
6,15,104,1767,3124,11
6,15,104,1768,9001,345
6,15,104,1768,9002,0
6,15,104,1768,9003,1
6,15,104,1768,9004,2
6,15,104,1768,9005,1
6,15,104,1768,9006,0
6,15,104,1768,60,1
6,15,104,1768,14,1
6,15,104,1768,179,0
6,15,104,1768,182,3
6,15,104,1768,3119,2
6,15,104,1768,3122,1
6,15,104,1768,3120,1
6,15,104,1768,3118,149
6,15,104,1768,518,2
6,15,104,1768,3123,56
6,15,104,1768,3124,16
6,15,104,1769,9001,346
6,15,104,1769,9002,254
6,15,104,1769,9003,0
6,15,104,1769,9004,4
6,15,104,1769,9005,0
6,15,104,1769,9006,0
6,15,104,1769,60,0
6,15,104,1769,14,3
6,15,104,1769,179,0
6,15,104,1769,182,3
6,15,104,1769,3119,2
6,15,104,1769,3122,3
6,15,104,1769,3120,2
6,15,104,1769,3118,157
6,15,104,1769,518,2
6,15,104,1769,3123,58
6,15,104,1769,3124,9
6,15,104,1770,9001,345
6,15,104,1770,9002,0
6,15,104,1770,9003,0
6,15,104,1770,9004,6
6,15,104,1770,9005,0
6,15,104,1770,9006,0
6,15,104,1770,60,7
6,15,104,1770,14,2
6,15,104,1770,179,2
6,15,104,1770,182,2
6,15,104,1770,3119,1
6,15,104,1770,3122,4
6,15,104,1770,3120,2
6,15,104,1770,3118,135
6,15,104,1770,518,1
6,15,104,1770,3123,49
6,15,104,1770,3124,25
6,15,104,1771,9001,346
6,15,104,1771,9002,0
6,15,104,1771,9003,3
6,15,104,1771,9004,2
6,15,104,1771,9005,0
6,15,104,1771,9006,0
6,15,104,1771,60,5
6,15,104,1771,14,2
6,15,104,1771,179,1
6,15,104,1771,182,1
6,15,104,1771,3119,4
6,15,104,1771,3122,2
6,15,104,1771,3120,0
6,15,104,1771,3118,136
6,15,104,1771,518,1
6,15,104,1771,3123,57
6,15,104,1771,3124,17
6,15,104,1772,9001,346
6,15,104,1772,9002,0
6,15,104,1772,9003,0
6,15,104,1772,9004,8
6,15,104,1772,9005,0
6,15,104,1772,9006,0
6,15,104,1772,60,4
6,15,104,1772,14,4
6,15,104,1772,179,0
6,15,104,1772,182,1
6,15,104,1772,3119,2
6,15,104,1772,3122,3
6,15,104,1772,3120,4
6,15,104,1772,3118,138
6,15,104,1772,518,4
6,15,104,1772,3123,62
6,15,104,1772,3124,15
6,15,104,1773,9001,346
6,15,104,1773,9002,0
6,15,104,1773,9003,0
6,15,104,1773,9004,0
6,15,104,1773,9005,4
6,15,104,1773,9006,0
6,15,104,1773,60,8
6,15,104,1773,14,4
6,15,104,1773,179,0
6,15,104,1773,182,3
6,15,104,1773,3119,2
6,15,104,1773,3122,9
6,15,104,1773,3120,0
6,15,104,1773,3118,108
6,15,104,1773,518,2
6,15,104,1773,3123,73
6,15,104,1773,3124,31
6,15,104,1774,9001,346
6,15,104,1774,9002,0
6,15,104,1774,9003,3
6,15,104,1774,9004,3
6,15,104,1774,9005,0
6,15,104,1774,9006,3
6,15,104,1774,60,3
6,15,104,1774,14,0
6,15,104,1774,179,1
6,15,104,1774,182,2
6,15,104,1774,3119,1
6,15,104,1774,3122,1
6,15,104,1774,3120,3
6,15,104,1774,3118,120
6,15,104,1774,518,3
6,15,104,1774,3123,73
6,15,104,1774,3124,25
6,15,104,1775,9001,346
6,15,104,1775,9002,0
6,15,104,1775,9003,1
6,15,104,1775,9004,13
6,15,104,1775,9005,0
6,15,104,1775,9006,0
6,15,104,1775,60,4
6,15,104,1775,14,1
6,15,104,1775,179,1
6,15,104,1775,182,1
6,15,104,1775,3119,4
6,15,104,1775,3122,5
6,15,104,1775,3120,5
6,15,104,1775,3118,124
6,15,104,1775,518,3
6,15,104,1775,3123,60
6,15,104,1775,3124,24
6,15,104,1776,9001,346
6,15,104,1776,9002,250
6,15,104,1776,9003,0
6,15,104,1776,9004,15
6,15,104,1776,9005,2
6,15,104,1776,9006,1
6,15,104,1776,60,2
6,15,104,1776,14,0
6,15,104,1776,179,0
6,15,104,1776,182,3
6,15,104,1776,3119,2
6,15,104,1776,3122,3
6,15,104,1776,3120,4
6,15,104,1776,3118,131
6,15,104,1776,518,1
6,15,104,1776,3123,63
6,15,104,1776,3124,23
6,15,104,1777,9001,345
6,15,104,1777,9002,248
6,15,104,1777,9003,1
6,15,104,1777,9004,23
6,15,104,1777,9005,0
6,15,104,1777,9006,0
6,15,104,1777,60,0
6,15,104,1777,14,1
6,15,104,1777,179,1
6,15,104,1777,182,4
6,15,104,1777,3119,0
6,15,104,1777,3122,4
6,15,104,1777,3120,4
6,15,104,1777,3118,82
6,15,104,1777,518,7
6,15,104,1777,3123,77
6,15,104,1777,3124,44
6,15,104,1778,9001,346
6,15,104,1778,9002,254
6,15,104,1778,9003,0
6,15,104,1778,9004,23
6,15,104,1778,9005,0
6,15,104,1778,9006,0
6,15,104,1778,60,1
6,15,104,1778,14,2
6,15,104,1778,179,0
6,15,104,1778,182,2
6,15,104,1778,3119,0
6,15,104,1778,3122,4
6,15,104,1778,3120,4
6,15,104,1778,3118,149
6,15,104,1778,518,1
6,15,104,1778,3123,52
6,15,104,1778,3124,16
6,15,104,1779,9001,346
6,15,104,1779,9002,0
6,15,104,1779,9003,0
6,15,104,1779,9004,0
6,15,104,1779,9005,0
6,15,104,1779,9006,5
6,15,104,1779,60,3
6,15,104,1779,14,2
6,15,104,1779,179,0
6,15,104,1779,182,3
6,15,104,1779,3119,1
6,15,104,1779,3122,4
6,15,104,1779,3120,2
6,15,104,1779,3118,157
6,15,104,1779,518,1
6,15,104,1779,3123,51
6,15,104,1779,3124,22
6,15,104,1780,9001,346
6,15,104,1780,9002,0
6,15,104,1780,9003,0
6,15,104,1780,9004,2
6,15,104,1780,9005,3
6,15,104,1780,9006,0
6,15,104,1780,60,6
6,15,104,1780,14,0
6,15,104,1780,179,0
6,15,104,1780,182,3
6,15,104,1780,3119,1
6,15,104,1780,3122,2
6,15,104,1780,3120,2
6,15,104,1780,3118,116
6,15,104,1780,518,1
6,15,104,1780,3123,82
6,15,104,1780,3124,30
6,15,104,1781,9001,346
6,15,104,1781,9002,0
6,15,104,1781,9003,0
6,15,104,1781,9004,16
6,15,104,1781,9005,2
6,15,104,1781,9006,0
6,15,104,1781,60,1
6,15,104,1781,14,0
6,15,104,1781,179,0
6,15,104,1781,182,1
6,15,104,1781,3119,1
6,15,104,1781,3122,3
6,15,104,1781,3120,4
6,15,104,1781,3118,136
6,15,104,1781,518,2
6,15,104,1781,3123,71
6,15,104,1781,3124,24
6,15,104,1782,9001,346
6,15,104,1782,9002,0
6,15,104,1782,9003,0
6,15,104,1782,9004,2
6,15,104,1782,9005,5
6,15,104,1782,9006,0
6,15,104,1782,60,3
6,15,104,1782,14,1
6,15,104,1782,179,0
6,15,104,1782,182,0
6,15,104,1782,3119,2
6,15,104,1782,3122,1
6,15,104,1782,3120,2
6,15,104,1782,3118,124
6,15,104,1782,518,2
6,15,104,1782,3123,71
6,15,104,1782,3124,38
6,15,104,1783,9001,345
6,15,104,1783,9002,0
6,15,104,1783,9003,0
6,15,104,1783,9004,3
6,15,104,1783,9005,0
6,15,104,1783,9006,0
6,15,104,1783,60,5
6,15,104,1783,14,1
6,15,104,1783,179,0
6,15,104,1783,182,2
6,15,104,1783,3119,1
6,15,104,1783,3122,8
6,15,104,1783,3120,0
6,15,104,1783,3118,123
6,15,104,1783,518,0
6,15,104,1783,3123,61
6,15,104,1783,3124,22
6,15,104,1784,9001,346
6,15,104,1784,9002,0
6,15,104,1784,9003,0
6,15,104,1784,9004,8
6,15,104,1784,9005,0
6,15,104,1784,9006,0
6,15,104,1784,60,1
6,15,104,1784,14,1
6,15,104,1784,179,1
6,15,104,1784,182,0
6,15,104,1784,3119,2
6,15,104,1784,3122,2
6,15,104,1784,3120,6
6,15,104,1784,3118,147
6,15,104,1784,518,1
6,15,104,1784,3123,60
6,15,104,1784,3124,23
6,15,104,1785,9001,346
6,15,104,1785,9002,256
6,15,104,1785,9003,0
6,15,104,1785,9004,7
6,15,104,1785,9005,0
6,15,104,1785,9006,0
6,15,104,1785,60,3
6,15,104,1785,14,0
6,15,104,1785,179,0
6,15,104,1785,182,0
6,15,104,1785,3119,1
6,15,104,1785,3122,1
6,15,104,1785,3120,3
6,15,104,1785,3118,129
6,15,104,1785,518,1
6,15,104,1785,3123,73
6,15,104,1785,3124,22
6,15,104,1787,9001,344
6,15,104,1787,9002,0
6,15,104,1787,9003,0
6,15,104,1787,9004,2
6,15,104,1787,9005,1
6,15,104,1787,9006,0
6,15,104,1787,60,2
6,15,104,1787,14,0
6,15,104,1787,179,0
6,15,104,1787,182,1
6,15,104,1787,3119,1
6,15,104,1787,3122,0
6,15,104,1787,3120,5
6,15,104,1787,3118,137
6,15,104,1787,518,2
6,15,104,1787,3123,80
6,15,104,1787,3124,14
6,15,104,1788,9001,346
6,15,104,1788,9002,0
6,15,104,1788,9003,0
6,15,104,1788,9004,2
6,15,104,1788,9005,0
6,15,104,1788,9006,0
6,15,104,1788,60,3
6,15,104,1788,14,2
6,15,104,1788,179,2
6,15,104,1788,182,1
6,15,104,1788,3119,0
6,15,104,1788,3122,4
6,15,104,1788,3120,3
6,15,104,1788,3118,121
6,15,104,1788,518,0
6,15,104,1788,3123,61
6,15,104,1788,3124,39
6,15,104,1789,9001,345
6,15,104,1789,9002,0
6,15,104,1789,9003,0
6,15,104,1789,9004,6
6,15,104,1789,9005,1
6,15,104,1789,9006,0
6,15,104,1789,60,0
6,15,104,1789,14,1
6,15,104,1789,179,0
6,15,104,1789,182,1
6,15,104,1789,3119,3
6,15,104,1789,3122,2
6,15,104,1789,3120,2
6,15,104,1789,3118,109
6,15,104,1789,518,5
6,15,104,1789,3123,72
6,15,104,1789,3124,42
6,15,104,1790,9001,346
6,15,104,1790,9002,0
6,15,104,1790,9003,0
6,15,104,1790,9004,6
6,15,104,1790,9005,1
6,15,104,1790,9006,0
6,15,104,1790,60,2
6,15,104,1790,14,1
6,15,104,1790,179,0
6,15,104,1790,182,0
6,15,104,1790,3119,2
6,15,104,1790,3122,6
6,15,104,1790,3120,0
6,15,104,1790,3118,148
6,15,104,1790,518,1
6,15,104,1790,3123,59
6,15,104,1790,3124,20
6,15,104,1791,9001,346
6,15,104,1791,9002,281
6,15,104,1791,9003,0
6,15,104,1791,9004,8
6,15,104,1791,9005,5
6,15,104,1791,9006,0
6,15,104,1791,60,5
6,15,104,1791,14,1
6,15,104,1791,179,1
6,15,104,1791,182,1
6,15,104,1791,3119,0
6,15,104,1791,3122,2
6,15,104,1791,3120,5
6,15,104,1791,3118,128
6,15,104,1791,518,3
6,15,104,1791,3123,79
6,15,104,1791,3124,43
6,15,104,1792,9001,346
6,15,104,1792,9002,266
6,15,104,1792,9003,0
6,15,104,1792,9004,26
6,15,104,1792,9005,2
6,15,104,1792,9006,0
6,15,104,1792,60,5
6,15,104,1792,14,2
6,15,104,1792,179,0
6,15,104,1792,182,2
6,15,104,1792,3119,1
6,15,104,1792,3122,1
6,15,104,1792,3120,1
6,15,104,1792,3118,136
6,15,104,1792,518,3
6,15,104,1792,3123,57
6,15,104,1792,3124,32
6,15,104,1793,9001,346
6,15,104,1793,9002,252
6,15,104,1793,9003,0
6,15,104,1793,9004,6
6,15,104,1793,9005,0
6,15,104,1793,9006,0
6,15,104,1793,60,1
6,15,104,1793,14,2
6,15,104,1793,179,0
6,15,104,1793,182,2
6,15,104,1793,3119,1
6,15,104,1793,3122,4
6,15,104,1793,3120,3
6,15,104,1793,3118,145
6,15,104,1793,518,2
6,15,104,1793,3123,53
6,15,104,1793,3124,31
6,15,104,1794,9001,346
6,15,104,1794,9002,256
6,15,104,1794,9003,0
6,15,104,1794,9004,3
6,15,104,1794,9005,0
6,15,104,1794,9006,0
6,15,104,1794,60,4
6,15,104,1794,14,4
6,15,104,1794,179,1
6,15,104,1794,182,2
6,15,104,1794,3119,2
6,15,104,1794,3122,5
6,15,104,1794,3120,3
6,15,104,1794,3118,144
6,15,104,1794,518,7
6,15,104,1794,3123,56
6,15,104,1794,3124,17
6,15,104,1795,9001,346
6,15,104,1795,9002,252
6,15,104,1795,9003,0
6,15,104,1795,9004,7
6,15,104,1795,9005,0
6,15,104,1795,9006,0
6,15,104,1795,60,0
6,15,104,1795,14,3
6,15,104,1795,179,0
6,15,104,1795,182,2
6,15,104,1795,3119,3
6,15,104,1795,3122,6
6,15,104,1795,3120,2
6,15,104,1795,3118,121
6,15,104,1795,518,2
6,15,104,1795,3123,66
6,15,104,1795,3124,28
6,15,104,1796,9001,346
6,15,104,1796,9002,253
6,15,104,1796,9003,0
6,15,104,1796,9004,3
6,15,104,1796,9005,2
6,15,104,1796,9006,0
6,15,104,1796,60,2
6,15,104,1796,14,2
6,15,104,1796,179,0
6,15,104,1796,182,2
6,15,104,1796,3119,6
6,15,104,1796,3122,5
6,15,104,1796,3120,2
6,15,104,1796,3118,107
6,15,104,1796,518,3
6,15,104,1796,3123,75
6,15,104,1796,3124,30
6,15,104,1797,9001,346
6,15,104,1797,9002,262
6,15,104,1797,9003,0
6,15,104,1797,9004,7
6,15,104,1797,9005,1
6,15,104,1797,9006,0
6,15,104,1797,60,1
6,15,104,1797,14,1
6,15,104,1797,179,1
6,15,104,1797,182,3
6,15,104,1797,3119,1
6,15,104,1797,3122,3
6,15,104,1797,3120,3
6,15,104,1797,3118,115
6,15,104,1797,518,2
6,15,104,1797,3123,77
6,15,104,1797,3124,26
6,15,104,1798,9001,346
6,15,104,1798,9002,261
6,15,104,1798,9003,0
6,15,104,1798,9004,13
6,15,104,1798,9005,0
6,15,104,1798,9006,0
6,15,104,1798,60,3
6,15,104,1798,14,0
6,15,104,1798,179,0
6,15,104,1798,182,3
6,15,104,1798,3119,1
6,15,104,1798,3122,3
6,15,104,1798,3120,1
6,15,104,1798,3118,109
6,15,104,1798,518,2
6,15,104,1798,3123,89
6,15,104,1798,3124,36
6,15,104,1799,9001,346
6,15,104,1799,9002,0
6,15,104,1799,9003,0
6,15,104,1799,9004,27
6,15,104,1799,9005,0
6,15,104,1799,9006,0
6,15,104,1799,60,1
6,15,104,1799,14,3
6,15,104,1799,179,1
6,15,104,1799,182,7
6,15,104,1799,3119,4
6,15,104,1799,3122,3
6,15,104,1799,3120,1
6,15,104,1799,3118,113
6,15,104,1799,518,2
6,15,104,1799,3123,56
6,15,104,1799,3124,36
6,15,104,1800,9001,346
6,15,104,1800,9002,248
6,15,104,1800,9003,0
6,15,104,1800,9004,3
6,15,104,1800,9005,3
6,15,104,1800,9006,0
6,15,104,1800,60,1
6,15,104,1800,14,0
6,15,104,1800,179,1
6,15,104,1800,182,1
6,15,104,1800,3119,2
6,15,104,1800,3122,3
6,15,104,1800,3120,0
6,15,104,1800,3118,149
6,15,104,1800,518,5
6,15,104,1800,3123,53
6,15,104,1800,3124,10
6,15,104,1801,9001,346
6,15,104,1801,9002,259
6,15,104,1801,9003,0
6,15,104,1801,9004,7
6,15,104,1801,9005,0
6,15,104,1801,9006,0
6,15,104,1801,60,3
6,15,104,1801,14,4
6,15,104,1801,179,0
6,15,104,1801,182,0
6,15,104,1801,3119,5
6,15,104,1801,3122,8
6,15,104,1801,3120,0
6,15,104,1801,3118,143
6,15,104,1801,518,0
6,15,104,1801,3123,67
6,15,104,1801,3124,12
6,15,104,1802,9001,346
6,15,104,1802,9002,254
6,15,104,1802,9003,0
6,15,104,1802,9004,6
6,15,104,1802,9005,0
6,15,104,1802,9006,0
6,15,104,1802,60,1
6,15,104,1802,14,1
6,15,104,1802,179,0
6,15,104,1802,182,3
6,15,104,1802,3119,0
6,15,104,1802,3122,1
6,15,104,1802,3120,2
6,15,104,1802,3118,120
6,15,104,1802,518,2
6,15,104,1802,3123,85
6,15,104,1802,3124,25
6,15,104,1803,9001,346
6,15,104,1803,9002,261
6,15,104,1803,9003,0
6,15,104,1803,9004,3
6,15,104,1803,9005,1
6,15,104,1803,9006,0
6,15,104,1803,60,3
6,15,104,1803,14,1
6,15,104,1803,179,1
6,15,104,1803,182,1
6,15,104,1803,3119,1
6,15,104,1803,3122,1
6,15,104,1803,3120,2
6,15,104,1803,3118,139
6,15,104,1803,518,2
6,15,104,1803,3123,61
6,15,104,1803,3124,30
6,15,104,1804,9001,346
6,15,104,1804,9002,0
6,15,104,1804,9003,0
6,15,104,1804,9004,39
6,15,104,1804,9005,0
6,15,104,1804,9006,0
6,15,104,1804,60,6
6,15,104,1804,14,2
6,15,104,1804,179,1
6,15,104,1804,182,3
6,15,104,1804,3119,2
6,15,104,1804,3122,0
6,15,104,1804,3120,5
6,15,104,1804,3118,108
6,15,104,1804,518,2
6,15,104,1804,3123,58
6,15,104,1804,3124,16
6,15,104,1805,9001,345
6,15,104,1805,9002,245
6,15,104,1805,9003,0
6,15,104,1805,9004,20
6,15,104,1805,9005,0
6,15,104,1805,9006,0
