codigo_provincia,provincia,codigo_departamento,departamento,codigo_partido,partido,lista_interna,agrupacion,votos
11,LA PAMPA,1,Atreuco,9007,EMPADRONADOS,,9007,8780
11,LA PAMPA,2,Capital,9007,EMPADRONADOS,,9007,86955
11,LA PAMPA,3,Caleu Caleu,9007,EMPADRONADOS,,9007,1578
11,LA PAMPA,4,Catrilo,9007,EMPADRONADOS,,9007,5710
11,LA PAMPA,5,Chalileo,9007,EMPADRONADOS,,9007,2358
11,LA PAMPA,6,Chapaleufu,9007,EMPADRONADOS,,9007,9739
11,LA PAMPA,7,Chical-co,9007,EMPADRONADOS,,9007,1080
11,LA PAMPA,8,Conhelo,9007,EMPADRONADOS,,9007,12380
11,LA PAMPA,9,Curaco,9007,EMPADRONADOS,,9007,748
11,LA PAMPA,10,Guatrache,9007,EMPADRONADOS,,9007,7181
11,LA PAMPA,11,Hucal,9007,EMPADRONADOS,,9007,6869
11,LA PAMPA,12,Loventue,9007,EMPADRONADOS,,9007,7325
11,LA PAMPA,13,Lihuel Lihuel,9007,EMPADRONADOS,,9007,188
11,LA PAMPA,14,Limay Mahuida,9007,EMPADRONADOS,,9007,398
11,LA PAMPA,15,Maraco,9007,EMPADRONADOS,,9007,47884
11,LA PAMPA,16,16 Puelen,9007,EMPADRONADOS,,9007,7000
11,LA PAMPA,17,Quemu Quemu,9007,EMPADRONADOS,,9007,7214
11,LA PAMPA,18,Rancul,9007,EMPADRONADOS,,9007,8584
11,LA PAMPA,19,Realico,9007,EMPADRONADOS,,9007,13636
11,LA PAMPA,20,Toay,9007,EMPADRONADOS,,9007,9141
11,LA PAMPA,21,Trenel,9007,EMPADRONADOS,,9007,4499
11,LA PAMPA,22,Utracan,9007,EMPADRONADOS,,9007,12586
12,LA RIOJA,1,Capital,9007,EMPADRONADOS,,9007,132320
12,LA RIOJA,2,Sanagasta,9007,EMPADRONADOS,,9007,2519
12,LA RIOJA,3,Castro Barros,9007,EMPADRONADOS,,9007,4128
12,LA RIOJA,4,Arauco,9007,EMPADRONADOS,,9007,11127
12,LA RIOJA,5,San Blas de los Sauces,9007,EMPADRONADOS,,9007,3015
12,LA RIOJA,6,Chilecito,9007,EMPADRONADOS,,9007,34347
12,LA RIOJA,7,Famatina,9007,EMPADRONADOS,,9007,4880
12,LA RIOJA,8,Cnel. Felipe Varela,9007,EMPADRONADOS,,9007,8341
12,LA RIOJA,9,Gral.Lamadrid,9007,EMPADRONADOS,,9007,1600
12,LA RIOJA,10,Vinchina,9007,EMPADRONADOS,,9007,2376
12,LA RIOJA,11,Independencia,9007,EMPADRONADOS,,9007,2177
12,LA RIOJA,12,Chamical,9007,EMPADRONADOS,,9007,11180
12,LA RIOJA,13,Angel Vicente Peñaloza,9007,EMPADRONADOS,,9007,2346
12,LA RIOJA,14,Gral. Belgrano,9007,EMPADRONADOS,,9007,6000
12,LA RIOJA,15,Juan Facundo Quiroga,9007,EMPADRONADOS,,9007,3326
12,LA RIOJA,16,Gral.Ortiz de Ocampo,9007,EMPADRONADOS,,9007,5969
12,LA RIOJA,17,Rosario Vera Peñaloza,9007,EMPADRONADOS,,9007,11387
12,LA RIOJA,18,Gral.San Martin,9007,EMPADRONADOS,,9007,3801
13,MENDOZA,1,Capital,9007,EMPADRONADOS,,9007,100187
13,MENDOZA,2,Godoy Cruz,9007,EMPADRONADOS,,9007,153406
13,MENDOZA,3,Guaymallen,9007,EMPADRONADOS,,9007,209870
13,MENDOZA,4,Las Heras,9007,EMPADRONADOS,,9007,144959
13,MENDOZA,5,Lavalle,9007,EMPADRONADOS,,9007,27438
13,MENDOZA,6,Maipu,9007,EMPADRONADOS,,9007,125395
13,MENDOZA,7,Lujan,9007,EMPADRONADOS,,9007,88778
13,MENDOZA,8,Tupungato,9007,EMPADRONADOS,,9007,22048
13,MENDOZA,9,San Martin,9007,EMPADRONADOS,,9007,87618
13,MENDOZA,10,Junin,9007,EMPADRONADOS,,9007,31537
13,MENDOZA,11,Rivadavia,9007,EMPADRONADOS,,9007,41446
13,MENDOZA,12,Tunuyan,9007,EMPADRONADOS,,9007,36076
13,MENDOZA,13,San Carlos,9007,EMPADRONADOS,,9007,23242
13,MENDOZA,14,Santa Rosa,9007,EMPADRONADOS,,9007,12224
13,MENDOZA,15,La Paz,9007,EMPADRONADOS,,9007,8070
13,MENDOZA,16,San Rafael,9007,EMPADRONADOS,,9007,137634
13,MENDOZA,17,Malargue,9007,EMPADRONADOS,,9007,21596
13,MENDOZA,18,Gral. Alvear,9007,EMPADRONADOS,,9007,35935
14,MISIONES,1,Capital,9007,EMPADRONADOS,,9007,247406
14,MISIONES,2,Apostoles,9007,EMPADRONADOS,,9007,30651
14,MISIONES,3,Candelaria,9007,EMPADRONADOS,,9007,19688
14,MISIONES,4,L.N.Alem,9007,EMPADRONADOS,,9007,35194
14,MISIONES,5,C. de la Sierra,9007,EMPADRONADOS,,9007,6868
14,MISIONES,6,San Javier,9007,EMPADRONADOS,,9007,14945
14,MISIONES,7,San Ignacio,9007,EMPADRONADOS,,9007,40802
14,MISIONES,8,Obera,9007,EMPADRONADOS,,9007,76388
14,MISIONES,9,L.G. San Martin,9007,EMPADRONADOS,,9007,32243
14,MISIONES,10,Cainguas,9007,EMPADRONADOS,,9007,38120
14,MISIONES,11,25 de Mayo,9007,EMPADRONADOS,,9007,18988
14,MISIONES,12,Montecarlo,9007,EMPADRONADOS,,9007,25236
14,MISIONES,13,Guarani,9007,EMPADRONADOS,,9007,43704
14,MISIONES,14,El Dorado,9007,EMPADRONADOS,,9007,54922
14,MISIONES,15,San Pedro,9007,EMPADRONADOS,,9007,16548
14,MISIONES,16,Iguazu,9007,EMPADRONADOS,,9007,57597
14,MISIONES,17,Gral. Manuel Belgrano,9007,EMPADRONADOS,,9007,28228
15,NEUQUÉN,1,Confluencia,23,UNION POPULAR,,23,4718
15,NEUQUÉN,1,Confluencia,40,MOVIMIENTO LIBRES DEL SUR,,40,9712
15,NEUQUÉN,1,Confluencia,166,UNION DE LOS NEUQUINOS,,166,5594
15,NEUQUÉN,1,Confluencia,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,3026
15,NEUQUÉN,1,Confluencia,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,17469
15,NEUQUÉN,1,Confluencia,533,FRENTE PROGRESISTA SUR,,533,6246
15,NEUQUÉN,1,Confluencia,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,51274
15,NEUQUÉN,1,Confluencia,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,73896
15,NEUQUÉN,1,Confluencia,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,21622
15,NEUQUÉN,1,Confluencia,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,7464
15,NEUQUÉN,1,Confluencia,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,17268
15,NEUQUÉN,1,Confluencia,9001,ELECTORES,,9001,284956
15,NEUQUÉN,1,Confluencia,9002,VOTANTES,,9002,224636
15,NEUQUÉN,1,Confluencia,9003,VOTOS IMPUGNADOS,,9003,39
15,NEUQUÉN,1,Confluencia,9004,VOTOS BLANCOS,,9004,8726
15,NEUQUÉN,1,Confluencia,9005,VOTOS NULOS,,9005,8147
15,NEUQUÉN,1,Confluencia,9006,VOTOS RECURRIDOS,,9006,339
15,NEUQUÉN,1,Confluencia,9007,EMPADRONADOS,,9007,287035
15,NEUQUÉN,2,Zapala,23,UNION POPULAR,,23,542
15,NEUQUÉN,2,Zapala,40,MOVIMIENTO LIBRES DEL SUR,,40,1173
15,NEUQUÉN,2,Zapala,166,UNION DE LOS NEUQUINOS,,166,427
15,NEUQUÉN,2,Zapala,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,288
15,NEUQUÉN,2,Zapala,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,1237
15,NEUQUÉN,2,Zapala,533,FRENTE PROGRESISTA SUR,,533,855
15,NEUQUÉN,2,Zapala,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,7314
15,NEUQUÉN,2,Zapala,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,7053
15,NEUQUÉN,2,Zapala,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,2390
15,NEUQUÉN,2,Zapala,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,395
15,NEUQUÉN,2,Zapala,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,998
15,NEUQUÉN,2,Zapala,9001,ELECTORES,,9001,30475
15,NEUQUÉN,2,Zapala,9002,VOTANTES,,9002,23008
15,NEUQUÉN,2,Zapala,9003,VOTOS IMPUGNADOS,,9003,14
15,NEUQUÉN,2,Zapala,9004,VOTOS BLANCOS,,9004,993
15,NEUQUÉN,2,Zapala,9005,VOTOS NULOS,,9005,963
15,NEUQUÉN,2,Zapala,9006,VOTOS RECURRIDOS,,9006,29
15,NEUQUÉN,2,Zapala,9007,EMPADRONADOS,,9007,30475
15,NEUQUÉN,3,Añelo,23,UNION POPULAR,,23,65
15,NEUQUÉN,3,Añelo,40,MOVIMIENTO LIBRES DEL SUR,,40,152
15,NEUQUÉN,3,Añelo,166,UNION DE LOS NEUQUINOS,,166,78
15,NEUQUÉN,3,Añelo,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,41
15,NEUQUÉN,3,Añelo,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,206
15,NEUQUÉN,3,Añelo,533,FRENTE PROGRESISTA SUR,,533,63
15,NEUQUÉN,3,Añelo,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,1890
15,NEUQUÉN,3,Añelo,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,2391
15,NEUQUÉN,3,Añelo,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,312
15,NEUQUÉN,3,Añelo,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,57
15,NEUQUÉN,3,Añelo,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,117
15,NEUQUÉN,3,Añelo,9001,ELECTORES,,9001,7910
15,NEUQUÉN,3,Añelo,9002,VOTANTES,,9002,6321
15,NEUQUÉN,3,Añelo,9003,VOTOS IMPUGNADOS,,9003,6
15,NEUQUÉN,3,Añelo,9004,VOTOS BLANCOS,,9004,702
15,NEUQUÉN,3,Añelo,9005,VOTOS NULOS,,9005,227
15,NEUQUÉN,3,Añelo,9006,VOTOS RECURRIDOS,,9006,5
15,NEUQUÉN,3,Añelo,9007,EMPADRONADOS,,9007,7910
15,NEUQUÉN,4,Pehuenches,23,UNION POPULAR,,23,91
15,NEUQUÉN,4,Pehuenches,40,MOVIMIENTO LIBRES DEL SUR,,40,199
15,NEUQUÉN,4,Pehuenches,166,UNION DE LOS NEUQUINOS,,166,114
15,NEUQUÉN,4,Pehuenches,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,86
15,NEUQUÉN,4,Pehuenches,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,238
15,NEUQUÉN,4,Pehuenches,533,FRENTE PROGRESISTA SUR,,533,188
15,NEUQUÉN,4,Pehuenches,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,2500
15,NEUQUÉN,4,Pehuenches,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,8699
15,NEUQUÉN,4,Pehuenches,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,603
15,NEUQUÉN,4,Pehuenches,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,100
15,NEUQUÉN,4,Pehuenches,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,167
15,NEUQUÉN,4,Pehuenches,9001,ELECTORES,,9001,17484
15,NEUQUÉN,4,Pehuenches,9002,VOTANTES,,9002,12841
15,NEUQUÉN,4,Pehuenches,9003,VOTOS IMPUGNADOS,,9003,1
15,NEUQUÉN,4,Pehuenches,9004,VOTOS BLANCOS,,9004,306
15,NEUQUÉN,4,Pehuenches,9005,VOTOS NULOS,,9005,265
15,NEUQUÉN,4,Pehuenches,9006,VOTOS RECURRIDOS,,9006,5
15,NEUQUÉN,4,Pehuenches,9007,EMPADRONADOS,,9007,17484
15,NEUQUÉN,5,Chos Malal,23,UNION POPULAR,,23,93
15,NEUQUÉN,5,Chos Malal,40,MOVIMIENTO LIBRES DEL SUR,,40,186
15,NEUQUÉN,5,Chos Malal,166,UNION DE LOS NEUQUINOS,,166,150
15,NEUQUÉN,5,Chos Malal,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,65
15,NEUQUÉN,5,Chos Malal,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,275
15,NEUQUÉN,5,Chos Malal,533,FRENTE PROGRESISTA SUR,,533,210
15,NEUQUÉN,5,Chos Malal,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,3765
15,NEUQUÉN,5,Chos Malal,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,2599
15,NEUQUÉN,5,Chos Malal,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,978
15,NEUQUÉN,5,Chos Malal,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,91
15,NEUQUÉN,5,Chos Malal,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,225
15,NEUQUÉN,5,Chos Malal,9001,ELECTORES,,9001,11627
15,NEUQUÉN,5,Chos Malal,9002,VOTANTES,,9002,8411
15,NEUQUÉN,5,Chos Malal,9003,VOTOS IMPUGNADOS,,9003,7
15,NEUQUÉN,5,Chos Malal,9004,VOTOS BLANCOS,,9004,352
15,NEUQUÉN,5,Chos Malal,9005,VOTOS NULOS,,9005,238
15,NEUQUÉN,5,Chos Malal,9006,VOTOS RECURRIDOS,,9006,7
15,NEUQUÉN,5,Chos Malal,9007,EMPADRONADOS,,9007,11975
15,NEUQUÉN,6,Minas,23,UNION POPULAR,,23,51
15,NEUQUÉN,6,Minas,40,MOVIMIENTO LIBRES DEL SUR,,40,111
15,NEUQUÉN,6,Minas,166,UNION DE LOS NEUQUINOS,,166,75
15,NEUQUÉN,6,Minas,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,32
15,NEUQUÉN,6,Minas,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,80
15,NEUQUÉN,6,Minas,533,FRENTE PROGRESISTA SUR,,533,50
15,NEUQUÉN,6,Minas,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,2004
15,NEUQUÉN,6,Minas,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,1389
15,NEUQUÉN,6,Minas,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,582
15,NEUQUÉN,6,Minas,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,27
15,NEUQUÉN,6,Minas,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,75
15,NEUQUÉN,6,Minas,9001,ELECTORES,,9001,5810
15,NEUQUÉN,6,Minas,9002,VOTANTES,,9002,4306
15,NEUQUÉN,6,Minas,9003,VOTOS IMPUGNADOS,,9003,0
15,NEUQUÉN,6,Minas,9004,VOTOS BLANCOS,,9004,174
15,NEUQUÉN,6,Minas,9005,VOTOS NULOS,,9005,94
15,NEUQUÉN,6,Minas,9006,VOTOS RECURRIDOS,,9006,3
15,NEUQUÉN,6,Minas,9007,EMPADRONADOS,,9007,6126
15,NEUQUÉN,7,Ñorquin,23,UNION POPULAR,,23,22
15,NEUQUÉN,7,Ñorquin,40,MOVIMIENTO LIBRES DEL SUR,,40,49
15,NEUQUÉN,7,Ñorquin,166,UNION DE LOS NEUQUINOS,,166,62
15,NEUQUÉN,7,Ñorquin,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,23
15,NEUQUÉN,7,Ñorquin,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,63
15,NEUQUÉN,7,Ñorquin,533,FRENTE PROGRESISTA SUR,,533,39
15,NEUQUÉN,7,Ñorquin,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,1709
15,NEUQUÉN,7,Ñorquin,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,784
15,NEUQUÉN,7,Ñorquin,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,266
15,NEUQUÉN,7,Ñorquin,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,13
15,NEUQUÉN,7,Ñorquin,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,50
15,NEUQUÉN,7,Ñorquin,9001,ELECTORES,,9001,4067
15,NEUQUÉN,7,Ñorquin,9002,VOTANTES,,9002,3281
15,NEUQUÉN,7,Ñorquin,9003,VOTOS IMPUGNADOS,,9003,0
15,NEUQUÉN,7,Ñorquin,9004,VOTOS BLANCOS,,9004,140
15,NEUQUÉN,7,Ñorquin,9005,VOTOS NULOS,,9005,88
15,NEUQUÉN,7,Ñorquin,9006,VOTOS RECURRIDOS,,9006,7
15,NEUQUÉN,7,Ñorquin,9007,EMPADRONADOS,,9007,4067
15,NEUQUÉN,8,Loncopue,23,UNION POPULAR,,23,48
15,NEUQUÉN,8,Loncopue,40,MOVIMIENTO LIBRES DEL SUR,,40,111
15,NEUQUÉN,8,Loncopue,166,UNION DE LOS NEUQUINOS,,166,88
15,NEUQUÉN,8,Loncopue,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,28
15,NEUQUÉN,8,Loncopue,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,96
15,NEUQUÉN,8,Loncopue,533,FRENTE PROGRESISTA SUR,,533,67
15,NEUQUÉN,8,Loncopue,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,2202
15,NEUQUÉN,8,Loncopue,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,1241
15,NEUQUÉN,8,Loncopue,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,167
15,NEUQUÉN,8,Loncopue,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,38
15,NEUQUÉN,8,Loncopue,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,52
15,NEUQUÉN,8,Loncopue,9001,ELECTORES,,9001,5251
15,NEUQUÉN,8,Loncopue,9002,VOTANTES,,9002,4082
15,NEUQUÉN,8,Loncopue,9003,VOTOS IMPUGNADOS,,9003,0
15,NEUQUÉN,8,Loncopue,9004,VOTOS BLANCOS,,9004,183
15,NEUQUÉN,8,Loncopue,9005,VOTOS NULOS,,9005,106
15,NEUQUÉN,8,Loncopue,9006,VOTOS RECURRIDOS,,9006,2
15,NEUQUÉN,8,Loncopue,9007,EMPADRONADOS,,9007,5251
15,NEUQUÉN,9,Picunches,23,UNION POPULAR,,23,51
15,NEUQUÉN,9,Picunches,40,MOVIMIENTO LIBRES DEL SUR,,40,152
15,NEUQUÉN,9,Picunches,166,UNION DE LOS NEUQUINOS,,166,50
15,NEUQUÉN,9,Picunches,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,32
15,NEUQUÉN,9,Picunches,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,86
15,NEUQUÉN,9,Picunches,533,FRENTE PROGRESISTA SUR,,533,58
15,NEUQUÉN,9,Picunches,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,1730
15,NEUQUÉN,9,Picunches,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,1064
15,NEUQUÉN,9,Picunches,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,297
15,NEUQUÉN,9,Picunches,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,110
15,NEUQUÉN,9,Picunches,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,335
15,NEUQUÉN,9,Picunches,9001,ELECTORES,,9001,5422
15,NEUQUÉN,9,Picunches,9002,VOTANTES,,9002,4290
15,NEUQUÉN,9,Picunches,9003,VOTOS IMPUGNADOS,,9003,0
15,NEUQUÉN,9,Picunches,9004,VOTOS BLANCOS,,9004,210
15,NEUQUÉN,9,Picunches,9005,VOTOS NULOS,,9005,103
15,NEUQUÉN,9,Picunches,9006,VOTOS RECURRIDOS,,9006,1
15,NEUQUÉN,9,Picunches,9007,EMPADRONADOS,,9007,5422
15,NEUQUÉN,10,Alumine,23,UNION POPULAR,,23,46
15,NEUQUÉN,10,Alumine,40,MOVIMIENTO LIBRES DEL SUR,,40,205
15,NEUQUÉN,10,Alumine,166,UNION DE LOS NEUQUINOS,,166,65
15,NEUQUÉN,10,Alumine,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,32
15,NEUQUÉN,10,Alumine,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,127
15,NEUQUÉN,10,Alumine,533,FRENTE PROGRESISTA SUR,,533,80
15,NEUQUÉN,10,Alumine,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,1992
15,NEUQUÉN,10,Alumine,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,1636
15,NEUQUÉN,10,Alumine,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,274
15,NEUQUÉN,10,Alumine,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,43
15,NEUQUÉN,10,Alumine,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,174
15,NEUQUÉN,10,Alumine,9001,ELECTORES,,9001,6354
15,NEUQUÉN,10,Alumine,9002,VOTANTES,,9002,4257
15,NEUQUÉN,10,Alumine,9003,VOTOS IMPUGNADOS,,9003,0
15,NEUQUÉN,10,Alumine,9004,VOTOS BLANCOS,,9004,191
15,NEUQUÉN,10,Alumine,9005,VOTOS NULOS,,9005,126
15,NEUQUÉN,10,Alumine,9006,VOTOS RECURRIDOS,,9006,7
15,NEUQUÉN,10,Alumine,9007,EMPADRONADOS,,9007,6354
15,NEUQUÉN,11,Catan Lil,23,UNION POPULAR,,23,5
15,NEUQUÉN,11,Catan Lil,40,MOVIMIENTO LIBRES DEL SUR,,40,14
15,NEUQUÉN,11,Catan Lil,166,UNION DE LOS NEUQUINOS,,166,9
15,NEUQUÉN,11,Catan Lil,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,12
15,NEUQUÉN,11,Catan Lil,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,21
15,NEUQUÉN,11,Catan Lil,533,FRENTE PROGRESISTA SUR,,533,23
15,NEUQUÉN,11,Catan Lil,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,588
15,NEUQUÉN,11,Catan Lil,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,204
15,NEUQUÉN,11,Catan Lil,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,96
15,NEUQUÉN,11,Catan Lil,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,10
15,NEUQUÉN,11,Catan Lil,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,12
15,NEUQUÉN,11,Catan Lil,9001,ELECTORES,,9001,1410
15,NEUQUÉN,11,Catan Lil,9002,VOTANTES,,9002,1080
15,NEUQUÉN,11,Catan Lil,9003,VOTOS IMPUGNADOS,,9003,0
15,NEUQUÉN,11,Catan Lil,9004,VOTOS BLANCOS,,9004,54
15,NEUQUÉN,11,Catan Lil,9005,VOTOS NULOS,,9005,23
15,NEUQUÉN,11,Catan Lil,9006,VOTOS RECURRIDOS,,9006,0
15,NEUQUÉN,11,Catan Lil,9007,EMPADRONADOS,,9007,1578
15,NEUQUÉN,12,Picun Leufu,23,UNION POPULAR,,23,124
15,NEUQUÉN,12,Picun Leufu,40,MOVIMIENTO LIBRES DEL SUR,,40,91
15,NEUQUÉN,12,Picun Leufu,166,UNION DE LOS NEUQUINOS,,166,336
15,NEUQUÉN,12,Picun Leufu,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,14
15,NEUQUÉN,12,Picun Leufu,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,70
15,NEUQUÉN,12,Picun Leufu,533,FRENTE PROGRESISTA SUR,,533,77
15,NEUQUÉN,12,Picun Leufu,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,839
15,NEUQUÉN,12,Picun Leufu,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,975
15,NEUQUÉN,12,Picun Leufu,3074,FRENTE PARA LA VICTORIA,LISTA 2 COLOR CELESTE Y BLANCA K,501,195
15,NEUQUÉN,12,Picun Leufu,3076,COMPROMISO CIVICO NEUQUINO,ELEGI CORAJE Y TRANSPARENCIA,532,21
15,NEUQUÉN,12,Picun Leufu,3077,COMPROMISO CIVICO NEUQUINO,COMPROMISO CON NEUQUEN,532,87
15,NEUQUÉN,12,Picun Leufu,9001,ELECTORES,,9001,3648
15,NEUQUÉN,12,Picun Leufu,9002,VOTANTES,,9002,3013
15,NEUQUÉN,12,Picun Leufu,9003,VOTOS IMPUGNADOS,,9003,0
15,NEUQUÉN,12,Picun Leufu,9004,VOTOS BLANCOS,,9004,89
15,NEUQUÉN,12,Picun Leufu,9005,VOTOS NULOS,,9005,78
15,NEUQUÉN,12,Picun Leufu,9006,VOTOS RECURRIDOS,,9006,0
15,NEUQUÉN,12,Picun Leufu,9007,EMPADRONADOS,,9007,3648
15,NEUQUÉN,13,Collon Cura,23,UNION POPULAR,,23,42
15,NEUQUÉN,13,Collon Cura,40,MOVIMIENTO LIBRES DEL SUR,,40,59
15,NEUQUÉN,13,Collon Cura,166,UNION DE LOS NEUQUINOS,,166,45
15,NEUQUÉN,13,Collon Cura,183,PARTIDO MOVIMIENTO AL SOCIALISMO,,183,30
15,NEUQUÉN,13,Collon Cura,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,70
15,NEUQUÉN,13,Collon Cura,533,FRENTE PROGRESISTA SUR,,533,42
15,NEUQUÉN,13,Collon Cura,3072,MOVIMIENTO POPULAR NEUQUINO,LETRA A LISTA AZUL,153,796
15,NEUQUÉN,13,Collon Cura,3073,MOVIMIENTO POPULAR NEUQUINO,LETRA B LISTA AZUL Y BLANCA,153,1268
